step   58400 | total 64.680 | gen 1.291 | disc 0.132 | disc_acc 0.961 | rep 0.110 | mtok 23129 | util 0.730 | lr_m 4.69e-04 | lr_c 4.69e-05 | 3.94 step/s | mem 12.7GB
step   58500 | total 63.813 | gen 1.274 | disc 0.132 | disc_acc 0.960 | rep 0.108 | mtok 23413 | util 0.746 | lr_m 4.69e-04 | lr_c 4.69e-05 | 3.98 step/s | mem 12.7GB
step   58600 | total 60.754 | gen 1.212 | disc 0.131 | disc_acc 0.961 | rep 0.102 | mtok 24297 | util 0.790 | lr_m 4.69e-04 | lr_c 4.69e-05 | 3.98 step/s | mem 12.7GB
step   58700 | total 59.914 | gen 1.196 | disc 0.129 | disc_acc 0.961 | rep 0.101 | mtok 24433 | util 0.794 | lr_m 4.69e-04 | lr_c 4.69e-05 | 3.92 step/s | mem 12.7GB
step   58800 | total 59.402 | gen 1.185 | disc 0.128 | disc_acc 0.962 | rep 0.100 | mtok 24371 | util 0.788 | lr_m 4.69e-04 | lr_c 4.69e-05 | 3.98 step/s | mem 12.7GB
step   58900 | total 59.766 | gen 1.193 | disc 0.129 | disc_acc 0.961 | rep 0.101 | mtok 24152 | util 0.780 | lr_m 4.69e-04 | lr_c 4.69e-05 | 3.98 step/s | mem 12.7GB
step   59000 | total 60.131 | gen 1.200 | disc 0.129 | disc_acc 0.961 | rep 0.102 | mtok 24102 | util 0.774 | lr_m 4.69e-04 | lr_c 4.69e-05 | 3.97 step/s | mem 12.7GB
step   59100 | total 68.007 | gen 1.357 | disc 0.139 | disc_acc 0.957 | rep 0.115 | mtok 23596 | util 0.765 | lr_m 4.69e-04 | lr_c 4.69e-05 | 3.97 step/s | mem 12.7GB
step   59200 | total 68.767 | gen 1.373 | disc 0.140 | disc_acc 0.957 | rep 0.115 | mtok 23332 | util 0.767 | lr_m 4.69e-04 | lr_c 4.69e-05 | 3.97 step/s | mem 12.7GB
step   59300 | total 67.628 | gen 1.350 | disc 0.138 | disc_acc 0.958 | rep 0.113 | mtok 23312 | util 0.764 | lr_m 4.69e-04 | lr_c 4.69e-05 | 3.88 step/s | mem 12.7GB
step   59400 | total 67.561 | gen 1.348 | disc 0.137 | disc_acc 0.958 | rep 0.113 | mtok 23169 | util 0.756 | lr_m 4.69e-04 | lr_c 4.69e-05 | 3.98 step/s | mem 12.7GB
step   59500 | total 67.808 | gen 1.353 | disc 0.137 | disc_acc 0.958 | rep 0.113 | mtok 23070 | util 0.754 | lr_m 4.69e-04 | lr_c 4.69e-05 | 3.83 step/s | mem 12.7GB
step   59600 | total 68.093 | gen 1.359 | disc 0.138 | disc_acc 0.958 | rep 0.114 | mtok 22924 | util 0.748 | lr_m 4.69e-04 | lr_c 4.69e-05 | 3.94 step/s | mem 12.7GB
step   59700 | total 67.190 | gen 1.341 | disc 0.137 | disc_acc 0.958 | rep 0.113 | mtok 22787 | util 0.740 | lr_m 4.69e-04 | lr_c 4.69e-05 | 3.99 step/s | mem 12.7GB
step   59800 | total 66.965 | gen 1.337 | disc 0.136 | disc_acc 0.959 | rep 0.113 | mtok 22743 | util 0.738 | lr_m 4.68e-04 | lr_c 4.68e-05 | 3.99 step/s | mem 12.7GB
step   59900 | total 67.259 | gen 1.342 | disc 0.137 | disc_acc 0.959 | rep 0.114 | mtok 23335 | util 0.747 | lr_m 4.68e-04 | lr_c 4.68e-05 | 3.98 step/s | mem 12.7GB
step   60000 | total 66.900 | gen 1.335 | disc 0.137 | disc_acc 0.959 | rep 0.115 | mtok 23648 | util 0.750 | lr_m 4.68e-04 | lr_c 4.68e-05 | 3.92 step/s | mem 12.7GB
[Val] step 60000 | val/gen_loss=1.3823 | val/disc_loss=0.1561 | val/total_loss=69.2687 | val/disc_acc=0.9533 | val/patch_util=0.7531
step   60100 | total 65.218 | gen 1.302 | disc 0.136 | disc_acc 0.959 | rep 0.113 | mtok 23497 | util 0.748 | lr_m 4.68e-04 | lr_c 4.68e-05 | 0.60 step/s | mem 12.7GB
step   60200 | total 65.324 | gen 1.304 | disc 0.135 | disc_acc 0.959 | rep 0.112 | mtok 23628 | util 0.755 | lr_m 4.68e-04 | lr_c 4.68e-05 | 4.04 step/s | mem 12.7GB
step   60300 | total 65.446 | gen 1.306 | disc 0.135 | disc_acc 0.959 | rep 0.113 | mtok 23682 | util 0.753 | lr_m 4.68e-04 | lr_c 4.68e-05 | 3.97 step/s | mem 12.7GB
step   60400 | total 64.796 | gen 1.293 | disc 0.134 | disc_acc 0.959 | rep 0.111 | mtok 23651 | util 0.753 | lr_m 4.68e-04 | lr_c 4.68e-05 | 4.03 step/s | mem 12.7GB
step   60500 | total 64.346 | gen 1.284 | disc 0.133 | disc_acc 0.960 | rep 0.111 | mtok 23511 | util 0.748 | lr_m 4.68e-04 | lr_c 4.68e-05 | 4.03 step/s | mem 12.7GB
step   60600 | total 64.188 | gen 1.281 | disc 0.132 | disc_acc 0.960 | rep 0.111 | mtok 23601 | util 0.745 | lr_m 4.68e-04 | lr_c 4.68e-05 | 4.02 step/s | mem 12.7GB
step   60700 | total 66.540 | gen 1.328 | disc 0.136 | disc_acc 0.959 | rep 0.113 | mtok 23782 | util 0.765 | lr_m 4.68e-04 | lr_c 4.68e-05 | 4.01 step/s | mem 12.7GB
step   60800 | total 66.431 | gen 1.326 | disc 0.137 | disc_acc 0.958 | rep 0.111 | mtok 23450 | util 0.792 | lr_m 4.68e-04 | lr_c 4.68e-05 | 4.01 step/s | mem 12.7GB
step   60900 | total 65.670 | gen 1.311 | disc 0.137 | disc_acc 0.958 | rep 0.111 | mtok 23635 | util 0.781 | lr_m 4.68e-04 | lr_c 4.68e-05 | 3.94 step/s | mem 12.7GB
step   61000 | total 64.228 | gen 1.282 | disc 0.137 | disc_acc 0.958 | rep 0.110 | mtok 23991 | util 0.778 | lr_m 4.68e-04 | lr_c 4.68e-05 | 3.94 step/s | mem 12.7GB
step   61100 | total 63.575 | gen 1.269 | disc 0.135 | disc_acc 0.959 | rep 0.109 | mtok 24000 | util 0.774 | lr_m 4.68e-04 | lr_c 4.68e-05 | 3.90 step/s | mem 12.7GB
step   61200 | total 62.777 | gen 1.253 | disc 0.134 | disc_acc 0.959 | rep 0.109 | mtok 23945 | util 0.765 | lr_m 4.68e-04 | lr_c 4.68e-05 | 3.95 step/s | mem 12.7GB
step   61300 | total 61.812 | gen 1.234 | disc 0.134 | disc_acc 0.960 | rep 0.107 | mtok 24021 | util 0.766 | lr_m 4.68e-04 | lr_c 4.68e-05 | 4.01 step/s | mem 12.7GB
step   61400 | total 61.547 | gen 1.228 | disc 0.133 | disc_acc 0.960 | rep 0.106 | mtok 24046 | util 0.773 | lr_m 4.67e-04 | lr_c 4.67e-05 | 3.94 step/s | mem 12.7GB
step   61500 | total 61.548 | gen 1.228 | disc 0.134 | disc_acc 0.959 | rep 0.106 | mtok 24103 | util 0.777 | lr_m 4.67e-04 | lr_c 4.67e-05 | 4.00 step/s | mem 12.7GB
step   61600 | total 61.799 | gen 1.233 | disc 0.133 | disc_acc 0.960 | rep 0.107 | mtok 23955 | util 0.766 | lr_m 4.67e-04 | lr_c 4.67e-05 | 3.93 step/s | mem 12.7GB
step   61700 | total 60.586 | gen 1.209 | disc 0.131 | disc_acc 0.961 | rep 0.105 | mtok 24058 | util 0.765 | lr_m 4.67e-04 | lr_c 4.67e-05 | 3.99 step/s | mem 12.7GB
step   61800 | total 62.895 | gen 1.255 | disc 0.135 | disc_acc 0.959 | rep 0.108 | mtok 24006 | util 0.784 | lr_m 4.67e-04 | lr_c 4.67e-05 | 3.98 step/s | mem 12.7GB
step   61900 | total 63.601 | gen 1.269 | disc 0.137 | disc_acc 0.958 | rep 0.108 | mtok 23935 | util 0.808 | lr_m 4.67e-04 | lr_c 4.67e-05 | 3.93 step/s | mem 12.7GB
step   62000 | total 60.640 | gen 1.210 | disc 0.130 | disc_acc 0.961 | rep 0.103 | mtok 24209 | util 0.805 | lr_m 4.67e-04 | lr_c 4.67e-05 | 3.98 step/s | mem 12.7GB
step   62100 | total 63.287 | gen 1.263 | disc 0.134 | disc_acc 0.959 | rep 0.108 | mtok 23939 | util 0.779 | lr_m 4.67e-04 | lr_c 4.67e-05 | 3.98 step/s | mem 12.7GB
step   62200 | total 65.730 | gen 1.312 | disc 0.138 | disc_acc 0.958 | rep 0.113 | mtok 23399 | util 0.751 | lr_m 4.67e-04 | lr_c 4.67e-05 | 3.98 step/s | mem 12.7GB
step   62300 | total 64.452 | gen 1.286 | disc 0.136 | disc_acc 0.959 | rep 0.111 | mtok 23455 | util 0.757 | lr_m 4.67e-04 | lr_c 4.67e-05 | 3.98 step/s | mem 12.7GB
step   62400 | total 64.719 | gen 1.292 | disc 0.137 | disc_acc 0.959 | rep 0.111 | mtok 23187 | util 0.749 | lr_m 4.67e-04 | lr_c 4.67e-05 | 3.98 step/s | mem 12.7GB
step   62500 | total 64.507 | gen 1.287 | disc 0.135 | disc_acc 0.959 | rep 0.110 | mtok 23543 | util 0.753 | lr_m 4.67e-04 | lr_c 4.67e-05 | 3.86 step/s | mem 12.7GB
step   62600 | total 63.016 | gen 1.258 | disc 0.133 | disc_acc 0.960 | rep 0.107 | mtok 24247 | util 0.774 | lr_m 4.67e-04 | lr_c 4.67e-05 | 3.92 step/s | mem 12.7GB
step   62700 | total 60.885 | gen 1.215 | disc 0.131 | disc_acc 0.961 | rep 0.104 | mtok 24544 | util 0.783 | lr_m 4.67e-04 | lr_c 4.67e-05 | 3.85 step/s | mem 12.7GB
step   62800 | total 60.968 | gen 1.217 | disc 0.131 | disc_acc 0.961 | rep 0.104 | mtok 24498 | util 0.793 | lr_m 4.67e-04 | lr_c 4.67e-05 | 3.91 step/s | mem 12.7GB
step   62900 | total 61.710 | gen 1.232 | disc 0.132 | disc_acc 0.961 | rep 0.106 | mtok 24338 | util 0.778 | lr_m 4.67e-04 | lr_c 4.67e-05 | 3.96 step/s | mem 12.7GB
step   63000 | total 62.472 | gen 1.247 | disc 0.132 | disc_acc 0.961 | rep 0.106 | mtok 24130 | util 0.772 | lr_m 4.66e-04 | lr_c 4.66e-05 | 3.96 step/s | mem 12.7GB
step   63100 | total 60.582 | gen 1.209 | disc 0.130 | disc_acc 0.961 | rep 0.105 | mtok 24808 | util 0.784 | lr_m 4.66e-04 | lr_c 4.66e-05 | 3.97 step/s | mem 12.7GB
step   63200 | total 59.551 | gen 1.188 | disc 0.129 | disc_acc 0.962 | rep 0.103 | mtok 24839 | util 0.783 | lr_m 4.66e-04 | lr_c 4.66e-05 | 3.99 step/s | mem 12.7GB
step   63300 | total 62.328 | gen 1.244 | disc 0.131 | disc_acc 0.961 | rep 0.107 | mtok 24052 | util 0.760 | lr_m 4.66e-04 | lr_c 4.66e-05 | 3.95 step/s | mem 12.7GB
step   63400 | total 62.940 | gen 1.256 | disc 0.131 | disc_acc 0.961 | rep 0.107 | mtok 23975 | util 0.761 | lr_m 4.66e-04 | lr_c 4.66e-05 | 4.03 step/s | mem 12.7GB
step   63500 | total 63.165 | gen 1.261 | disc 0.130 | disc_acc 0.961 | rep 0.107 | mtok 23652 | util 0.760 | lr_m 4.66e-04 | lr_c 4.66e-05 | 3.98 step/s | mem 12.7GB
step   63600 | total 65.436 | gen 1.306 | disc 0.133 | disc_acc 0.960 | rep 0.111 | mtok 23066 | util 0.737 | lr_m 4.66e-04 | lr_c 4.66e-05 | 4.03 step/s | mem 12.7GB
step   63700 | total 63.737 | gen 1.272 | disc 0.133 | disc_acc 0.960 | rep 0.110 | mtok 23398 | util 0.741 | lr_m 4.66e-04 | lr_c 4.66e-05 | 4.02 step/s | mem 12.7GB
step   63800 | total 61.884 | gen 1.235 | disc 0.129 | disc_acc 0.962 | rep 0.106 | mtok 24193 | util 0.756 | lr_m 4.66e-04 | lr_c 4.66e-05 | 4.00 step/s | mem 12.7GB
step   63900 | total 60.436 | gen 1.206 | disc 0.128 | disc_acc 0.962 | rep 0.105 | mtok 24699 | util 0.766 | lr_m 4.66e-04 | lr_c 4.66e-05 | 4.00 step/s | mem 12.7GB
step   64000 | total 60.060 | gen 1.199 | disc 0.129 | disc_acc 0.962 | rep 0.104 | mtok 24443 | util 0.765 | lr_m 4.66e-04 | lr_c 4.66e-05 | 3.99 step/s | mem 12.7GB
step   64100 | total 59.753 | gen 1.192 | disc 0.128 | disc_acc 0.962 | rep 0.104 | mtok 24618 | util 0.776 | lr_m 4.66e-04 | lr_c 4.66e-05 | 3.88 step/s | mem 12.7GB
step   64200 | total 60.267 | gen 1.203 | disc 0.128 | disc_acc 0.962 | rep 0.104 | mtok 24408 | util 0.768 | lr_m 4.66e-04 | lr_c 4.66e-05 | 3.98 step/s | mem 12.7GB
step   64300 | total 59.650 | gen 1.190 | disc 0.128 | disc_acc 0.962 | rep 0.104 | mtok 24751 | util 0.772 | lr_m 4.66e-04 | lr_c 4.66e-05 | 3.83 step/s | mem 12.7GB
step   64400 | total 60.131 | gen 1.200 | disc 0.129 | disc_acc 0.962 | rep 0.104 | mtok 24500 | util 0.772 | lr_m 4.66e-04 | lr_c 4.66e-05 | 3.93 step/s | mem 12.7GB
step   64500 | total 59.927 | gen 1.196 | disc 0.128 | disc_acc 0.962 | rep 0.104 | mtok 24177 | util 0.764 | lr_m 4.66e-04 | lr_c 4.66e-05 | 3.98 step/s | mem 12.7GB
step   64600 | total 60.231 | gen 1.202 | disc 0.127 | disc_acc 0.962 | rep 0.105 | mtok 23480 | util 0.736 | lr_m 4.65e-04 | lr_c 4.65e-05 | 3.98 step/s | mem 12.7GB
step   64700 | total 61.235 | gen 1.222 | disc 0.128 | disc_acc 0.962 | rep 0.106 | mtok 23540 | util 0.746 | lr_m 4.65e-04 | lr_c 4.65e-05 | 3.98 step/s | mem 12.7GB
step   64800 | total 59.283 | gen 1.183 | disc 0.126 | disc_acc 0.963 | rep 0.103 | mtok 24104 | util 0.749 | lr_m 4.65e-04 | lr_c 4.65e-05 | 3.98 step/s | mem 12.7GB
step   64900 | total 58.951 | gen 1.176 | disc 0.126 | disc_acc 0.963 | rep 0.102 | mtok 24218 | util 0.758 | lr_m 4.65e-04 | lr_c 4.65e-05 | 3.93 step/s | mem 12.7GB
step   65000 | total 59.729 | gen 1.192 | disc 0.125 | disc_acc 0.963 | rep 0.102 | mtok 24203 | util 0.756 | lr_m 4.65e-04 | lr_c 4.65e-05 | 3.99 step/s | mem 12.7GB
[Val] step 65000 | val/gen_loss=1.3780 | val/disc_loss=0.1546 | val/total_loss=69.0551 | val/disc_acc=0.9538 | val/patch_util=0.7531
step   65100 | total 59.940 | gen 1.196 | disc 0.126 | disc_acc 0.962 | rep 0.104 | mtok 23929 | util 0.756 | lr_m 4.65e-04 | lr_c 4.65e-05 | 0.60 step/s | mem 12.7GB
step   65200 | total 59.694 | gen 1.191 | disc 0.127 | disc_acc 0.962 | rep 0.103 | mtok 23801 | util 0.756 | lr_m 4.65e-04 | lr_c 4.65e-05 | 3.93 step/s | mem 12.7GB
step   65300 | total 59.755 | gen 1.193 | disc 0.129 | disc_acc 0.962 | rep 0.104 | mtok 24224 | util 0.763 | lr_m 4.65e-04 | lr_c 4.65e-05 | 4.03 step/s | mem 12.7GB
step   65400 | total 60.194 | gen 1.201 | disc 0.127 | disc_acc 0.962 | rep 0.105 | mtok 24300 | util 0.755 | lr_m 4.65e-04 | lr_c 4.65e-05 | 4.03 step/s | mem 12.7GB
step   65500 | total 60.117 | gen 1.200 | disc 0.128 | disc_acc 0.962 | rep 0.106 | mtok 24053 | util 0.753 | lr_m 4.65e-04 | lr_c 4.65e-05 | 4.02 step/s | mem 12.7GB
step   65600 | total 61.142 | gen 1.220 | disc 0.130 | disc_acc 0.961 | rep 0.106 | mtok 23384 | util 0.738 | lr_m 4.65e-04 | lr_c 4.65e-05 | 3.95 step/s | mem 12.7GB
step   65700 | total 59.483 | gen 1.187 | disc 0.128 | disc_acc 0.962 | rep 0.104 | mtok 23931 | util 0.762 | lr_m 4.65e-04 | lr_c 4.65e-05 | 3.95 step/s | mem 12.7GB
step   65800 | total 56.655 | gen 1.131 | disc 0.125 | disc_acc 0.963 | rep 0.098 | mtok 24679 | util 0.790 | lr_m 4.65e-04 | lr_c 4.65e-05 | 3.89 step/s | mem 12.7GB
step   65900 | total 56.917 | gen 1.136 | disc 0.127 | disc_acc 0.962 | rep 0.099 | mtok 24649 | util 0.788 | lr_m 4.65e-04 | lr_c 4.65e-05 | 3.94 step/s | mem 12.7GB
step   66000 | total 56.550 | gen 1.129 | disc 0.123 | disc_acc 0.964 | rep 0.099 | mtok 24884 | util 0.777 | lr_m 4.65e-04 | lr_c 4.65e-05 | 3.93 step/s | mem 12.7GB
step   66100 | total 56.712 | gen 1.132 | disc 0.124 | disc_acc 0.963 | rep 0.100 | mtok 24792 | util 0.775 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.98 step/s | mem 12.7GB
step   66200 | total 58.003 | gen 1.158 | disc 0.125 | disc_acc 0.963 | rep 0.101 | mtok 24557 | util 0.774 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.98 step/s | mem 12.7GB
step   66300 | total 56.715 | gen 1.132 | disc 0.124 | disc_acc 0.963 | rep 0.099 | mtok 24869 | util 0.776 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.97 step/s | mem 12.7GB
step   66400 | total 56.327 | gen 1.124 | disc 0.124 | disc_acc 0.963 | rep 0.099 | mtok 24974 | util 0.782 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.96 step/s | mem 12.7GB
step   66500 | total 58.540 | gen 1.168 | disc 0.126 | disc_acc 0.963 | rep 0.102 | mtok 24198 | util 0.758 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.92 step/s | mem 12.7GB
step   66600 | total 57.537 | gen 1.148 | disc 0.126 | disc_acc 0.963 | rep 0.101 | mtok 23726 | util 0.747 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.97 step/s | mem 12.7GB
step   66700 | total 59.861 | gen 1.195 | disc 0.127 | disc_acc 0.962 | rep 0.103 | mtok 23720 | util 0.762 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.98 step/s | mem 12.7GB
step   66800 | total 57.658 | gen 1.151 | disc 0.125 | disc_acc 0.963 | rep 0.100 | mtok 24298 | util 0.766 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.92 step/s | mem 12.7GB
step   66900 | total 56.920 | gen 1.136 | disc 0.125 | disc_acc 0.963 | rep 0.099 | mtok 24333 | util 0.767 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.98 step/s | mem 12.7GB
step   67000 | total 56.413 | gen 1.126 | disc 0.126 | disc_acc 0.962 | rep 0.098 | mtok 24154 | util 0.777 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.98 step/s | mem 12.7GB
step   67100 | total 57.733 | gen 1.152 | disc 0.126 | disc_acc 0.962 | rep 0.100 | mtok 24029 | util 0.762 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.98 step/s | mem 12.7GB
step   67200 | total 57.026 | gen 1.138 | disc 0.125 | disc_acc 0.963 | rep 0.099 | mtok 24146 | util 0.765 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.92 step/s | mem 12.7GB
step   67300 | total 58.460 | gen 1.167 | disc 0.127 | disc_acc 0.962 | rep 0.101 | mtok 24276 | util 0.772 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.92 step/s | mem 12.7GB
step   67400 | total 58.209 | gen 1.162 | disc 0.126 | disc_acc 0.963 | rep 0.101 | mtok 24364 | util 0.770 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.87 step/s | mem 12.7GB
step   67500 | total 58.318 | gen 1.164 | disc 0.126 | disc_acc 0.963 | rep 0.102 | mtok 24293 | util 0.762 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.93 step/s | mem 12.7GB
step   67600 | total 59.060 | gen 1.179 | disc 0.128 | disc_acc 0.962 | rep 0.103 | mtok 23669 | util 0.750 | lr_m 4.64e-04 | lr_c 4.64e-05 | 3.93 step/s | mem 12.7GB
step   67700 | total 58.482 | gen 1.167 | disc 0.129 | disc_acc 0.962 | rep 0.102 | mtok 23755 | util 0.761 | lr_m 4.63e-04 | lr_c 4.63e-05 | 3.98 step/s | mem 12.7GB
step   67800 | total 57.534 | gen 1.148 | disc 0.127 | disc_acc 0.962 | rep 0.100 | mtok 24631 | util 0.787 | lr_m 4.63e-04 | lr_c 4.63e-05 | 3.97 step/s | mem 12.7GB
step   67900 | total 57.020 | gen 1.138 | disc 0.126 | disc_acc 0.963 | rep 0.099 | mtok 24616 | util 0.784 | lr_m 4.63e-04 | lr_c 4.63e-05 | 3.97 step/s | mem 12.7GB
step   68000 | total 56.984 | gen 1.137 | disc 0.126 | disc_acc 0.962 | rep 0.100 | mtok 24746 | util 0.790 | lr_m 4.63e-04 | lr_c 4.63e-05 | 3.97 step/s | mem 12.7GB
step   68100 | total 56.412 | gen 1.126 | disc 0.125 | disc_acc 0.963 | rep 0.099 | mtok 24611 | util 0.778 | lr_m 4.63e-04 | lr_c 4.63e-05 | 3.93 step/s | mem 12.7GB
step   68200 | total 56.025 | gen 1.118 | disc 0.124 | disc_acc 0.963 | rep 0.099 | mtok 24906 | util 0.780 | lr_m 4.63e-04 | lr_c 4.63e-05 | 3.99 step/s | mem 12.7GB
step   68300 | total 56.956 | gen 1.137 | disc 0.124 | disc_acc 0.963 | rep 0.100 | mtok 24547 | util 0.769 | lr_m 4.63e-04 | lr_c 4.63e-05 | 4.01 step/s | mem 12.7GB
step   68400 | total 57.552 | gen 1.149 | disc 0.125 | disc_acc 0.963 | rep 0.100 | mtok 24080 | util 0.759 | lr_m 4.63e-04 | lr_c 4.63e-05 | 3.96 step/s | mem 12.7GB
step   68500 | total 57.236 | gen 1.142 | disc 0.126 | disc_acc 0.963 | rep 0.101 | mtok 23817 | util 0.752 | lr_m 4.63e-04 | lr_c 4.63e-05 | 4.01 step/s | mem 12.7GB
step   68600 | total 56.581 | gen 1.129 | disc 0.124 | disc_acc 0.963 | rep 0.099 | mtok 24093 | util 0.758 | lr_m 4.63e-04 | lr_c 4.63e-05 | 4.00 step/s | mem 12.7GB
step   68700 | total 56.648 | gen 1.130 | disc 0.124 | disc_acc 0.963 | rep 0.099 | mtok 24136 | util 0.763 | lr_m 4.63e-04 | lr_c 4.63e-05 | 4.00 step/s | mem 12.7GB
step   68800 | total 57.065 | gen 1.139 | disc 0.125 | disc_acc 0.963 | rep 0.099 | mtok 24054 | util 0.762 | lr_m 4.63e-04 | lr_c 4.63e-05 | 3.96 step/s | mem 12.7GB
step   68900 | total 57.297 | gen 1.143 | disc 0.125 | disc_acc 0.963 | rep 0.099 | mtok 23990 | util 0.759 | lr_m 4.63e-04 | lr_c 4.63e-05 | 3.96 step/s | mem 12.7GB
step   69000 | total 56.007 | gen 1.118 | disc 0.124 | disc_acc 0.963 | rep 0.097 | mtok 24157 | util 0.773 | lr_m 4.63e-04 | lr_c 4.63e-05 | 3.90 step/s | mem 12.7GB
step   69100 | total 58.227 | gen 1.162 | disc 0.126 | disc_acc 0.962 | rep 0.100 | mtok 24207 | util 0.777 | lr_m 4.63e-04 | lr_c 4.63e-05 | 3.96 step/s | mem 12.7GB
step   69200 | total 57.517 | gen 1.148 | disc 0.125 | disc_acc 0.963 | rep 0.100 | mtok 24191 | util 0.768 | lr_m 4.63e-04 | lr_c 4.63e-05 | 3.93 step/s | mem 12.7GB
step   69300 | total 56.566 | gen 1.129 | disc 0.126 | disc_acc 0.963 | rep 0.100 | mtok 23920 | util 0.757 | lr_m 4.62e-04 | lr_c 4.62e-05 | 3.99 step/s | mem 12.7GB
step   69400 | total 57.340 | gen 1.144 | disc 0.126 | disc_acc 0.963 | rep 0.102 | mtok 24281 | util 0.761 | lr_m 4.62e-04 | lr_c 4.62e-05 | 3.99 step/s | mem 12.7GB
step   69500 | total 58.124 | gen 1.160 | disc 0.127 | disc_acc 0.962 | rep 0.102 | mtok 24224 | util 0.767 | lr_m 4.62e-04 | lr_c 4.62e-05 | 4.00 step/s | mem 12.7GB
step   69600 | total 58.137 | gen 1.160 | disc 0.125 | disc_acc 0.963 | rep 0.102 | mtok 24267 | util 0.762 | lr_m 4.62e-04 | lr_c 4.62e-05 | 4.01 step/s | mem 12.7GB
step   69700 | total 58.102 | gen 1.160 | disc 0.126 | disc_acc 0.963 | rep 0.102 | mtok 23921 | util 0.754 | lr_m 4.62e-04 | lr_c 4.62e-05 | 3.95 step/s | mem 12.7GB
step   69800 | total 57.681 | gen 1.151 | disc 0.127 | disc_acc 0.962 | rep 0.101 | mtok 23497 | util 0.750 | lr_m 4.62e-04 | lr_c 4.62e-05 | 4.00 step/s | mem 12.7GB
step   69900 | total 58.248 | gen 1.162 | disc 0.126 | disc_acc 0.962 | rep 0.101 | mtok 24094 | util 0.775 | lr_m 4.62e-04 | lr_c 4.62e-05 | 3.99 step/s | mem 12.7GB
step   70000 | total 59.610 | gen 1.190 | disc 0.128 | disc_acc 0.961 | rep 0.101 | mtok 24026 | util 0.800 | lr_m 4.62e-04 | lr_c 4.62e-05 | 3.93 step/s | mem 12.7GB
[Val] step 70000 | val/gen_loss=1.3928 | val/disc_loss=0.1563 | val/total_loss=69.7982 | val/disc_acc=0.9529 | val/patch_util=0.7531
step   70100 | total 58.190 | gen 1.161 | disc 0.125 | disc_acc 0.963 | rep 0.101 | mtok 24463 | util 0.775 | lr_m 4.62e-04 | lr_c 4.62e-05 | 0.60 step/s | mem 12.7GB
step   70200 | total 61.159 | gen 1.221 | disc 0.128 | disc_acc 0.961 | rep 0.104 | mtok 24023 | util 0.802 | lr_m 4.62e-04 | lr_c 4.62e-05 | 4.03 step/s | mem 12.7GB
step   70300 | total 60.113 | gen 1.200 | disc 0.128 | disc_acc 0.961 | rep 0.102 | mtok 23955 | util 0.804 | lr_m 4.62e-04 | lr_c 4.62e-05 | 3.97 step/s | mem 12.7GB
step   70400 | total 57.022 | gen 1.138 | disc 0.121 | disc_acc 0.964 | rep 0.099 | mtok 24886 | util 0.770 | lr_m 4.62e-04 | lr_c 4.62e-05 | 4.02 step/s | mem 12.7GB
step   70500 | total 55.737 | gen 1.112 | disc 0.121 | disc_acc 0.964 | rep 0.098 | mtok 25103 | util 0.776 | lr_m 4.62e-04 | lr_c 4.62e-05 | 4.02 step/s | mem 12.7GB
step   70600 | total 57.033 | gen 1.138 | disc 0.124 | disc_acc 0.963 | rep 0.100 | mtok 24661 | util 0.767 | lr_m 4.62e-04 | lr_c 4.62e-05 | 3.87 step/s | mem 12.7GB
step   70700 | total 58.701 | gen 1.172 | disc 0.125 | disc_acc 0.963 | rep 0.102 | mtok 24036 | util 0.759 | lr_m 4.62e-04 | lr_c 4.62e-05 | 3.96 step/s | mem 12.7GB
step   70800 | total 58.864 | gen 1.175 | disc 0.127 | disc_acc 0.962 | rep 0.102 | mtok 23970 | util 0.763 | lr_m 4.62e-04 | lr_c 4.62e-05 | 3.97 step/s | mem 12.7GB
step   70900 | total 60.000 | gen 1.197 | disc 0.128 | disc_acc 0.961 | rep 0.103 | mtok 24017 | util 0.778 | lr_m 4.61e-04 | lr_c 4.61e-05 | 4.01 step/s | mem 12.7GB
step   71000 | total 59.089 | gen 1.179 | disc 0.126 | disc_acc 0.962 | rep 0.100 | mtok 23957 | util 0.804 | lr_m 4.61e-04 | lr_c 4.61e-05 | 4.00 step/s | mem 12.7GB
step   71100 | total 57.270 | gen 1.143 | disc 0.126 | disc_acc 0.963 | rep 0.101 | mtok 24097 | util 0.769 | lr_m 4.61e-04 | lr_c 4.61e-05 | 4.00 step/s | mem 12.7GB
